Country,HSCode,Year,Value(Imports),Growth
ST VINCENT,HSCode_84,2023,0.2,199.82
STATE OF PALEST,HSCode_84,2023,,
SUDAN,HSCode_84,2023,15.93,-70.78
SURINAME,HSCode_84,2023,2.15,91.96
SWAZILAND,HSCode_84,2023,0.08,-90.26
SWEDEN,HSCode_84,2023,140.1,11.06
SWITZERLAND,HSCode_84,2023,44.14,-17.59
SYRIA,HSCode_84,2023,3.55,42.02
TAIWAN,HSCode_84,2023,131.03,25.11
TAJIKISTAN,HSCode_84,2023,0.91,-48.4
TANZANIA REP,HSCode_84,2023,237.94,-2.45
THAILAND,HSCode_84,2023,831.0,-17.37
TIMOR LESTE,HSCode_84,2023,0.31,50.0
TOGO,HSCode_84,2023,18.83,-12.52
TONGA,HSCode_84,2023,0.11,-50.8
TRINIDAD,HSCode_84,2023,5.98,141.48
TUNISIA,HSCode_84,2023,13.13,-3.96
TURKEY,HSCode_84,2023,709.39,11.06
TURKMENISTAN,HSCode_84,2023,3.74,-59.66
TURKS C IS,HSCode_84,2023,0.05,236.48
TUVALU,HSCode_84,2023,0.05,11.39
U ARAB EMTS,HSCode_84,2023,1363.69,26.95
U K,HSCode_84,2023,1492.91,28.15
U S A,HSCode_84,2023,6166.55,2.54
UGANDA,HSCode_84,2023,72.17,22.41
UKRAINE,HSCode_84,2023,4.58,115.49
UNSPECIFIED,HSCode_84,2023,1.67,81.59
URUGUAY,HSCode_84,2023,12.02,7.11
US MINOR OUTLYING ISLANDS,HSCode_84,2023,0.04,30129.87
UZBEKISTAN,HSCode_84,2023,47.12,16.85
VANUATU REP,HSCode_84,2023,0.11,116.89
VATICAN CITY,HSCode_84,2023,0.09,1057.53
VENEZUELA,HSCode_84,2023,6.82,40.13
VIETNAM SOC REP,HSCode_84,2023,279.22,-19.61
VIRGIN IS US,HSCode_84,2023,0.0,-42.13
YEMEN REPUBLC,HSCode_84,2023,21.26,-0.23
ZAMBIA,HSCode_84,2023,33.85,-20.08
ZIMBABWE,HSCode_84,2023,22.94,25.31
AFGHANISTAN,HSCode_84,2024,13.26,61.63
ALBANIA,HSCode_84,2024,5.19,5.24
ALGERIA,HSCode_84,2024,169.83,43.21
AMERI SAMOA,HSCode_84,2024,1.63,-55.84
ANGOLA,HSCode_84,2024,48.07,25.73
ANGUILLA,HSCode_84,2024,,
ANTARTICA,HSCode_84,2024,0.0,-97.43
ANTIGUA,HSCode_84,2024,1.08,-82.92
ARGENTINA,HSCode_84,2024,159.97,-5.05
ARMENIA,HSCode_84,2024,5.2,-9.37
ARUBA,HSCode_84,2024,0.09,-41.36
AUSTRALIA,HSCode_84,2024,332.41,-8.11
AUSTRIA,HSCode_84,2024,55.17,-15.36
AZERBAIJAN,HSCode_84,2024,8.72,-4.53
BAHAMAS,HSCode_84,2024,0.87,-32.19
BAHARAIN IS,HSCode_84,2024,30.43,-31.74
BANGLADESH PR,HSCode_84,2024,505.26,-7.2
BARBADOS,HSCode_84,2024,0.26,-60.36
BELARUS,HSCode_84,2024,10.37,152.88
BELGIUM,HSCode_84,2024,322.84,-13.04
BELIZE,HSCode_84,2024,0.41,-57.49
BENIN,HSCode_84,2024,22.2,-55.07
BERMUDA,HSCode_84,2024,0.01,89.19
BHUTAN,HSCode_84,2024,99.18,38.76
BOLIVIA,HSCode_84,2024,2.0,-46.34
BOSNIA-HRZGOVIN,HSCode_84,2024,5.04,-65.58
BOTSWANA,HSCode_84,2024,5.59,-26.25
BR VIRGN IS,HSCode_84,2024,0.29,4539.92
BRAZIL,HSCode_84,2024,705.94,6.75
BRUNEI,HSCode_84,2024,3.13,31.96
BULGARIA,HSCode_84,2024,12.63,8.7
BURKINA FASO,HSCode_84,2024,8.64,-12.9
BURUNDI,HSCode_84,2024,1.32,-15.05
C AFRI REP,HSCode_84,2024,0.42,223.1
CAMBODIA,HSCode_84,2024,7.92,11.03
CAMEROON,HSCode_84,2024,37.05,51.64
CANADA,HSCode_84,2024,304.11,-1.83
CAPE VERDE IS,HSCode_84,2024,0.3,14.61
CAYMAN IS,HSCode_84,2024,0.1,-17.21
CHAD,HSCode_84,2024,2.96,58.67
CHILE,HSCode_84,2024,53.37,-4.41
CHINA P RP,HSCode_84,2024,1160.94,20.86
COLOMBIA,HSCode_84,2024,67.09,-0.37
COMOROS,HSCode_84,2024,0.91,359.39
CONGO D. REP.,HSCode_84,2024,32.22,-24.22
CONGO P REP,HSCode_84,2024,12.92,-51.69
COOK IS,HSCode_84,2024,,
COSTA RICA,HSCode_84,2024,14.17,-8.77
COTE D' IVOIRE,HSCode_84,2024,51.12,32.89
CROATIA,HSCode_84,2024,8.7,8.6
CUBA,HSCode_84,2024,0.28,-47.48
CURACAO,HSCode_84,2024,0.01,
CYPRUS,HSCode_84,2024,3.71,101.92
CZECH REPUBLIC,HSCode_84,2024,94.95,-7.15
DENMARK,HSCode_84,2024,72.09,-3.91
DJIBOUTI,HSCode_84,2024,29.44,1.01
DOMINIC REP,HSCode_84,2024,16.45,35.86
DOMINICA,HSCode_84,2024,0.37,132.99
ECUADOR,HSCode_84,2024,28.09,-7.45
EGYPT A RP,HSCode_84,2024,268.2,7.11
EL SALVADOR,HSCode_84,2024,6.39,4.66
EQUTL GUINEA,HSCode_84,2024,1.74,-78.43
ERITREA,HSCode_84,2024,0.3,121.23
ESTONIA,HSCode_84,2024,4.82,4.06
ETHIOPIA,HSCode_84,2024,35.33,-17.98
FIJI IS,HSCode_84,2024,6.54,20.9
FINLAND,HSCode_84,2024,42.8,-6.46
FR GUIANA,HSCode_84,2024,0.06,-31.09
FR POLYNESIA,HSCode_84,2024,1.08,60.05
FRANCE,HSCode_84,2024,696.69,-8.43
GABON,HSCode_84,2024,9.04,-7.3
GAMBIA,HSCode_84,2024,3.95,-22.52
GEORGIA,HSCode_84,2024,37.68,-6.19
GERMANY,HSCode_84,2024,1377.87,-9.3
GHANA,HSCode_84,2024,319.44,66.74
GIBRALTAR,HSCode_84,2024,0.0,-86.28
GREECE,HSCode_84,2024,28.34,20.53
GREENLAND,HSCode_84,2024,0.02,-88.38
GRENADA,HSCode_84,2024,0.19,-43.35
GUADELOUPE,HSCode_84,2024,0.53,108.98
GUAM,HSCode_84,2024,0.72,229.21
GUATEMALA,HSCode_84,2024,45.17,47.19
GUERNSEY,HSCode_84,2024,0.0,
GUINEA,HSCode_84,2024,43.24,14.15
GUINEA BISSAU,HSCode_84,2024,0.14,-60.49
GUYANA,HSCode_84,2024,15.22,19.04
HAITI,HSCode_84,2024,1.56,67.56
HONDURAS,HSCode_84,2024,14.25,-17.44
HONG KONG,HSCode_84,2024,115.77,-16.85
HUNGARY,HSCode_84,2024,79.33,-11.07
ICELAND,HSCode_84,2024,0.28,-67.02
INDONESIA,HSCode_84,2024,569.52,14.72
IRAN,HSCode_84,2024,28.45,-5.64
IRAQ,HSCode_84,2024,134.01,-7.39
IRELAND,HSCode_84,2024,171.41,211.57
ISRAEL,HSCode_84,2024,97.79,38.73
ITALY,HSCode_84,2024,624.15,-9.07
JAMAICA,HSCode_84,2024,5.26,2.78
JAPAN,HSCode_84,2024,542.02,7.56
JORDAN,HSCode_84,2024,31.59,39.63
KAZAKHSTAN,HSCode_84,2024,17.65,12.95
KENYA,HSCode_84,2024,309.29,13.17
KIRIBATI REP,HSCode_84,2024,0.02,-85.28
KOREA DP RP,HSCode_84,2024,0.25,749.14
KOREA RP,HSCode_84,2024,898.14,26.09
KUWAIT,HSCode_84,2024,94.87,5.96
KYRGHYZSTAN,HSCode_84,2024,0.67,-72.66
LAO PD RP,HSCode_84,2024,1.34,38.0
LATVIA,HSCode_84,2024,3.23,-15.65
LEBANON,HSCode_84,2024,20.26,-12.23
LESOTHO,HSCode_84,2024,0.63,11022.1
LIBERIA,HSCode_84,2024,21.52,53.55
LIBYA,HSCode_84,2024,36.23,29.44
LIECHTENSTEIN,HSCode_84,2024,0.05,-67.34
LITHUANIA,HSCode_84,2024,15.16,-39.67
LUXEMBOURG,HSCode_84,2024,5.89,410.4
MACAO,HSCode_84,2024,0.01,146.44
MACEDONIA,HSCode_84,2024,1.04,-11.07
MADAGASCAR,HSCode_84,2024,11.86,14.71
MALAWI,HSCode_84,2024,10.28,-0.82
MALAYSIA,HSCode_84,2024,734.83,42.4
MALDIVES,HSCode_84,2024,49.15,0.28
MALI,HSCode_84,2024,12.8,15.22
MALTA,HSCode_84,2024,2.73,23.44
MARSHALL ISLAND,HSCode_84,2024,0.02,-98.24
MARTINIQUE,HSCode_84,2024,0.02,
MAURITANIA,HSCode_84,2024,7.21,12.05
MAURITIUS,HSCode_84,2024,25.65,-0.18
MAYOTTE,HSCode_84,2024,0.01,-76.71
MEXICO,HSCode_84,2024,547.99,5.19
MICRONESIA,HSCode_84,2024,0.22,46721.83
MOLDOVA,HSCode_84,2024,0.33,699.38
MONACO,HSCode_84,2024,0.0,-25.55
MONGOLIA,HSCode_84,2024,2.61,-11.86
MONTENEGRO,HSCode_84,2024,0.32,-40.65
MONTSERRAT,HSCode_84,2024,,
MOROCCO,HSCode_84,2024,114.73,106.37
MOZAMBIQUE,HSCode_84,2024,67.98,7.77
MYANMAR,HSCode_84,2024,21.26,-30.79
N. MARIANA IS.,HSCode_84,2024,0.0,-99.18
NAMIBIA,HSCode_84,2024,4.95,-28.18
NEPAL,HSCode_84,2024,458.16,19.8
NETHERLAND,HSCode_84,2024,426.48,-10.46
NETHERLANDANTIL,HSCode_84,2024,0.94,32.78
NEW CALEDONIA,HSCode_84,2024,0.75,-59.34
NEW ZEALAND,HSCode_84,2024,51.79,49.2
NICARAGUA,HSCode_84,2024,7.79,-15.43
NIGER,HSCode_84,2024,1.26,-8.74
NIGERIA,HSCode_84,2024,432.78,32.45
NORFOLK IS,HSCode_84,2024,0.32,
NORWAY,HSCode_84,2024,18.11,-33.69
OMAN,HSCode_84,2024,231.81,46.85
PAKISTAN IR,HSCode_84,2024,16.77,-5.32
PALAU,HSCode_84,2024,0.0,
PANAMA REPUBLIC,HSCode_84,2024,14.92,-37.63
PAPUA N GNA,HSCode_84,2024,6.05,30.38
PARAGUAY,HSCode_84,2024,10.19,-19.04
PERU,HSCode_84,2024,72.29,22.72
PHILIPPINES,HSCode_84,2024,122.25,2.37
PITCAIRN IS.,HSCode_84,2024,0.0,
POLAND,HSCode_84,2024,329.06,4.24
PORTUGAL,HSCode_84,2024,45.42,3.09
PUERTO RICO,HSCode_84,2024,5.6,-18.56
QATAR,HSCode_84,2024,151.73,42.57
REUNION,HSCode_84,2024,0.8,-20.05
ROMANIA,HSCode_84,2024,67.5,-30.18
RUSSIA,HSCode_84,2024,1137.42,74.91
RWANDA,HSCode_84,2024,5.4,-41.55
SAHARWI A.DM RP,HSCode_84,2024,0.0,139.24
SAMOA,HSCode_84,2024,0.06,-76.18
SAO TOME,HSCode_84,2024,0.02,102.32
SAUDI ARAB,HSCode_84,2024,967.12,5.12
SENEGAL,HSCode_84,2024,66.82,12.81
SERBIA,HSCode_84,2024,20.89,-8.81
SEYCHELLES,HSCode_84,2024,3.52,4.06
SIERRA LEONE,HSCode_84,2024,24.87,17.53
SINGAPORE,HSCode_84,2024,1938.17,37.05
SINT MAARTEN (DUTCH PART),HSCode_84,2024,0.01,
SLOVAK REP,HSCode_84,2024,119.5,164.83
SLOVENIA,HSCode_84,2024,28.69,-12.1
SOLOMON IS,HSCode_84,2024,0.12,64.19
SOMALIA,HSCode_84,2024,16.77,-1.89
SOUTH AFRICA,HSCode_84,2024,368.19,-1.62
SOUTH SUDAN,HSCode_84,2024,0.59,20.45
SPAIN,HSCode_84,2024,269.24,13.21
SRI LANKA DSR,HSCode_84,2024,260.45,51.6
ST KITT N A,HSCode_84,2024,0.07,-81.01
ST LUCIA,HSCode_84,2024,1.15,0.81
ST VINCENT,HSCode_84,2024,0.03,-85.21
SUDAN,HSCode_84,2024,20.58,29.21
SURINAME,HSCode_84,2024,2.72,26.38
SWAZILAND,HSCode_84,2024,0.15,92.89
SWEDEN,HSCode_84,2024,127.43,-9.04
SWITZERLAND,HSCode_84,2024,74.46,68.69
SYRIA,HSCode_84,2024,1.82,-48.66
TAIWAN,HSCode_84,2024,123.01,-6.12
TAJIKISTAN,HSCode_84,2024,0.21,-77.2
TANZANIA REP,HSCode_84,2024,225.25,-5.33
THAILAND,HSCode_84,2024,819.61,-1.37
TIMOR LESTE,HSCode_84,2024,0.3,-1.8
TOGO,HSCode_84,2024,15.51,-17.62
TONGA,HSCode_84,2024,0.2,76.28
TRINIDAD,HSCode_84,2024,5.06,-15.44
TUNISIA,HSCode_84,2024,36.04,174.37
TURKEY,HSCode_84,2024,576.44,-18.74
TURKMENISTAN,HSCode_84,2024,8.59,129.61
TURKS C IS,HSCode_84,2024,0.0,-94.85
TUVALU,HSCode_84,2024,0.0,-94.95
U ARAB EMTS,HSCode_84,2024,1789.94,31.26
U K,HSCode_84,2024,1769.31,18.51
U S A,HSCode_84,2024,6692.43,8.53
UGANDA,HSCode_84,2024,63.09,-12.58
UKRAINE,HSCode_84,2024,5.6,22.28
UNSPECIFIED,HSCode_84,2024,11.26,575.8
URUGUAY,HSCode_84,2024,13.19,9.75
US MINOR OUTLYING ISLANDS,HSCode_84,2024,0.02,-51.76
UZBEKISTAN,HSCode_84,2024,46.32,-1.7
VANUATU REP,HSCode_84,2024,0.02,-79.39
VATICAN CITY,HSCode_84,2024,,
VENEZUELA,HSCode_84,2024,8.11,19.0
VIETNAM SOC REP,HSCode_84,2024,326.79,17.04
VIRGIN IS US,HSCode_84,2024,0.01,319.82
YEMEN REPUBLC,HSCode_84,2024,18.19,-14.42
ZAMBIA,HSCode_84,2024,32.1,-5.18
ZIMBABWE,HSCode_84,2024,20.75,-9.56
AFGHANISTAN,HSCode_84,2025,3.13,
ALBANIA,HSCode_84,2025,2.66,
ALGERIA,HSCode_84,2025,67.25,
AMERI SAMOA,HSCode_84,2025,0.19,
ANGOLA,HSCode_84,2025,19.03,
ANGUILLA,HSCode_84,2025,0.03,
ANTARTICA,HSCode_84,2025,,
ANTIGUA,HSCode_84,2025,0.71,
ARGENTINA,HSCode_84,2025,64.64,
ARMENIA,HSCode_84,2025,1.62,
ARUBA,HSCode_84,2025,0.18,
AUSTRALIA,HSCode_84,2025,216.81,
AUSTRIA,HSCode_84,2025,26.57,
AZERBAIJAN,HSCode_84,2025,2.74,
BAHAMAS,HSCode_84,2025,0.19,
BAHARAIN IS,HSCode_84,2025,11.14,
BANGLADESH PR,HSCode_84,2025,191.71,
BARBADOS,HSCode_84,2025,0.25,
BELARUS,HSCode_84,2025,5.31,
BELGIUM,HSCode_84,2025,133.88,
BELIZE,HSCode_84,2025,0.16,
BENIN,HSCode_84,2025,12.23,
BERMUDA,HSCode_84,2025,0.0,
BHUTAN,HSCode_84,2025,52.35,
BOLIVIA,HSCode_84,2025,0.44,
BOSNIA-HRZGOVIN,HSCode_84,2025,2.61,
BOTSWANA,HSCode_84,2025,1.55,
BR VIRGN IS,HSCode_84,2025,0.05,
BRAZIL,HSCode_84,2025,355.94,
BRITISH INDIAN,HSCode_84,2025,0.01,
BRUNEI,HSCode_84,2025,0.61,
BULGARIA,HSCode_84,2025,4.53,
BURKINA FASO,HSCode_84,2025,4.21,
BURUNDI,HSCode_84,2025,0.6,
C AFRI REP,HSCode_84,2025,0.08,
CAMBODIA,HSCode_84,2025,8.98,
CAMEROON,HSCode_84,2025,8.51,
CANADA,HSCode_84,2025,148.15,
CAPE VERDE IS,HSCode_84,2025,0.1,
CAYMAN IS,HSCode_84,2025,0.06,
CHAD,HSCode_84,2025,1.51,
CHILE,HSCode_84,2025,26.57,
CHINA P RP,HSCode_84,2025,462.1,
COLOMBIA,HSCode_84,2025,31.31,
COMOROS,HSCode_84,2025,0.32,
CONGO D. REP.,HSCode_84,2025,13.13,
CONGO P REP,HSCode_84,2025,8.07,
COOK IS,HSCode_84,2025,0.04,
COSTA RICA,HSCode_84,2025,5.37,
COTE D' IVOIRE,HSCode_84,2025,28.24,
CROATIA,HSCode_84,2025,9.64,
CUBA,HSCode_84,2025,1.78,
CURACAO,HSCode_84,2025,,
CYPRUS,HSCode_84,2025,2.3,
CZECH REPUBLIC,HSCode_84,2025,27.64,
DENMARK,HSCode_84,2025,28.71,
DJIBOUTI,HSCode_84,2025,19.82,
DOMINIC REP,HSCode_84,2025,13.17,
DOMINICA,HSCode_84,2025,0.08,
ECUADOR,HSCode_84,2025,16.64,
EGYPT A RP,HSCode_84,2025,129.37,
EL SALVADOR,HSCode_84,2025,4.54,
EQUTL GUINEA,HSCode_84,2025,0.99,
ERITREA,HSCode_84,2025,0.69,
ESTONIA,HSCode_84,2025,4.0,
ETHIOPIA,HSCode_84,2025,17.75,
FIJI IS,HSCode_84,2025,2.57,
FINLAND,HSCode_84,2025,17.6,
FR GUIANA,HSCode_84,2025,0.11,
FR POLYNESIA,HSCode_84,2025,0.64,
FRANCE,HSCode_84,2025,355.95,
GABON,HSCode_84,2025,3.84,
GAMBIA,HSCode_84,2025,1.63,
GEORGIA,HSCode_84,2025,14.68,
GERMANY,HSCode_84,2025,584.53,
GHANA,HSCode_84,2025,100.11,
GIBRALTAR,HSCode_84,2025,0.01,
GREECE,HSCode_84,2025,13.27,
GREENLAND,HSCode_84,2025,,
GRENADA,HSCode_84,2025,0.21,
GUADELOUPE,HSCode_84,2025,0.24,
GUAM,HSCode_84,2025,0.02,
GUATEMALA,HSCode_84,2025,24.44,
GUERNSEY,HSCode_84,2025,,
GUINEA,HSCode_84,2025,19.11,
GUINEA BISSAU,HSCode_84,2025,0.55,
GUYANA,HSCode_84,2025,8.19,
HAITI,HSCode_84,2025,0.8,
HONDURAS,HSCode_84,2025,4.79,
HONG KONG,HSCode_84,2025,43.29,
HUNGARY,HSCode_84,2025,40.0,
ICELAND,HSCode_84,2025,0.3,
INDONESIA,HSCode_84,2025,214.63,
IRAN,HSCode_84,2025,9.76,
IRAQ,HSCode_84,2025,49.54,
IRELAND,HSCode_84,2025,74.59,
ISRAEL,HSCode_84,2025,40.61,
ITALY,HSCode_84,2025,303.03,
JAMAICA,HSCode_84,2025,1.05,
JAPAN,HSCode_84,2025,271.5,
JORDAN,HSCode_84,2025,13.05,
KAZAKHSTAN,HSCode_84,2025,5.53,
KENYA,HSCode_84,2025,145.91,
KIRIBATI REP,HSCode_84,2025,0.0,
KOREA DP RP,HSCode_84,2025,0.01,
KOREA RP,HSCode_84,2025,433.83,
KUWAIT,HSCode_84,2025,52.94,
KYRGHYZSTAN,HSCode_84,2025,0.03,
LAO PD RP,HSCode_84,2025,0.55,
LATVIA,HSCode_84,2025,1.79,
LEBANON,HSCode_84,2025,7.12,
LESOTHO,HSCode_84,2025,0.01,
LIBERIA,HSCode_84,2025,13.25,
LIBYA,HSCode_84,2025,12.77,
LIECHTENSTEIN,HSCode_84,2025,0.02,
LITHUANIA,HSCode_84,2025,7.7,
LUXEMBOURG,HSCode_84,2025,1.03,
MACAO,HSCode_84,2025,0.03,
MACEDONIA,HSCode_84,2025,0.4,
MADAGASCAR,HSCode_84,2025,4.48,
MALAWI,HSCode_84,2025,5.78,
MALAYSIA,HSCode_84,2025,254.73,
MALDIVES,HSCode_84,2025,17.39,
MALI,HSCode_84,2025,3.99,
MALTA,HSCode_84,2025,2.03,
MARSHALL ISLAND,HSCode_84,2025,0.01,
MARTINIQUE,HSCode_84,2025,0.0,
MAURITANIA,HSCode_84,2025,1.73,
MAURITIUS,HSCode_84,2025,7.5,
MAYOTTE,HSCode_84,2025,0.12,
MEXICO,HSCode_84,2025,235.46,
MICRONESIA,HSCode_84,2025,0.0,
MOLDOVA,HSCode_84,2025,0.26,
MONACO,HSCode_84,2025,,
MONGOLIA,HSCode_84,2025,0.85,
MONTENEGRO,HSCode_84,2025,1.04,
MOROCCO,HSCode_84,2025,39.81,
MOZAMBIQUE,HSCode_84,2025,24.13,
MYANMAR,HSCode_84,2025,3.77,
N. MARIANA IS.,HSCode_84,2025,,
NAMIBIA,HSCode_84,2025,2.22,
NEPAL,HSCode_84,2025,220.18,
NETHERLAND,HSCode_84,2025,221.71,
NETHERLANDANTIL,HSCode_84,2025,0.87,
NEW CALEDONIA,HSCode_84,2025,0.26,
NEW ZEALAND,HSCode_84,2025,16.03,
NICARAGUA,HSCode_84,2025,3.7,
NIGER,HSCode_84,2025,0.25,
NIGERIA,HSCode_84,2025,170.0,
NORFOLK IS,HSCode_84,2025,0.0,
NORWAY,HSCode_84,2025,14.42,
OMAN,HSCode_84,2025,78.18,
PAKISTAN IR,HSCode_84,2025,0.86,
PALAU,HSCode_84,2025,,
PANAMA REPUBLIC,HSCode_84,2025,3.87,
PAPUA N GNA,HSCode_84,2025,5.52,
PARAGUAY,HSCode_84,2025,2.33,
PERU,HSCode_84,2025,31.34,
PHILIPPINES,HSCode_84,2025,56.02,
PITCAIRN IS.,HSCode_84,2025,,
POLAND,HSCode_84,2025,108.48,
PORTUGAL,HSCode_84,2025,22.23,
PUERTO RICO,HSCode_84,2025,2.42,
QATAR,HSCode_84,2025,55.53,
REUNION,HSCode_84,2025,0.22,
ROMANIA,HSCode_84,2025,35.44,
RUSSIA,HSCode_84,2025,313.34,
RWANDA,HSCode_84,2025,5.05,
SAHARWI A.DM RP,HSCode_84,2025,,
SAMOA,HSCode_84,2025,0.08,
SAO TOME,HSCode_84,2025,,
SAUDI ARAB,HSCode_84,2025,387.49,
SENEGAL,HSCode_84,2025,24.76,
SERBIA,HSCode_84,2025,12.81,
SEYCHELLES,HSCode_84,2025,2.26,
SIERRA LEONE,HSCode_84,2025,20.55,
SINGAPORE,HSCode_84,2025,805.79,
SINT MAARTEN (DUTCH PART),HSCode_84,2025,,
SLOVAK REP,HSCode_84,2025,25.58,
SLOVENIA,HSCode_84,2025,47.87,
SOLOMON IS,HSCode_84,2025,0.16,
SOMALIA,HSCode_84,2025,5.33,
SOUTH AFRICA,HSCode_84,2025,189.19,
SOUTH SUDAN,HSCode_84,2025,0.29,
SPAIN,HSCode_84,2025,140.1,
SRI LANKA DSR,HSCode_84,2025,115.06,
ST KITT N A,HSCode_84,2025,0.15,
ST LUCIA,HSCode_84,2025,0.13,
ST VINCENT,HSCode_84,2025,0.45,
SUDAN,HSCode_84,2025,11.29,
SURINAME,HSCode_84,2025,1.62,
SWAZILAND,HSCode_84,2025,0.03,
SWEDEN,HSCode_84,2025,62.0,
SWITZERLAND,HSCode_84,2025,22.0,
SYRIA,HSCode_84,2025,1.04,
TAIWAN,HSCode_84,2025,57.94,
TAJIKISTAN,HSCode_84,2025,0.13,
TANZANIA REP,HSCode_84,2025,112.6,
THAILAND,HSCode_84,2025,364.72,
TIMOR LESTE,HSCode_84,2025,0.13,
TOGO,HSCode_84,2025,5.02,
TONGA,HSCode_84,2025,0.11,
TRINIDAD,HSCode_84,2025,1.04,
TUNISIA,HSCode_84,2025,8.74,
TURKEY,HSCode_84,2025,225.14,
TURKMENISTAN,HSCode_84,2025,2.98,
TURKS C IS,HSCode_84,2025,0.0,
TUVALU,HSCode_84,2025,0.0,
U ARAB EMTS,HSCode_84,2025,940.8,
U K,HSCode_84,2025,951.96,
U S A,HSCode_84,2025,3189.09,
UGANDA,HSCode_84,2025,23.56,
UKRAINE,HSCode_84,2025,1.84,
UNSPECIFIED,HSCode_84,2025,31.06,
URUGUAY,HSCode_84,2025,4.8,
US MINOR OUTLYING ISLANDS,HSCode_84,2025,0.01,
UZBEKISTAN,HSCode_84,2025,19.64,
VANUATU REP,HSCode_84,2025,0.03,
VENEZUELA,HSCode_84,2025,2.37,
VIETNAM SOC REP,HSCode_84,2025,126.99,
VIRGIN IS US,HSCode_84,2025,0.44,
YEMEN REPUBLC,HSCode_84,2025,4.77,
ZAMBIA,HSCode_84,2025,13.5,
ZIMBABWE,HSCode_84,2025,7.89,
AFGHANISTAN,HSCode_84,2021,6.5,-46.9
ALBANIA,HSCode_84,2021,2.47,50.73
ALGERIA,HSCode_84,2021,142.45,20.41
AMERI SAMOA,HSCode_84,2021,0.32,7366.97
ANDORRA,HSCode_84,2021,0.0,
ANGOLA,HSCode_84,2021,25.19,-5.32
ANGUILLA,HSCode_84,2021,0.06,3033.32
ANTARTICA,HSCode_84,2021,0.04,
ANTIGUA,HSCode_84,2021,0.1,251.79
ARGENTINA,HSCode_84,2021,59.55,80.04
ARMENIA,HSCode_84,2021,2.12,28.5
ARUBA,HSCode_84,2021,0.01,-67.9
AUSTRALIA,HSCode_84,2021,249.38,28.94
AUSTRIA,HSCode_84,2021,71.12,24.78
AZERBAIJAN,HSCode_84,2021,5.9,123.61
BAHAMAS,HSCode_84,2021,0.53,1505.28
BAHARAIN IS,HSCode_84,2021,59.63,16.91
BANGLADESH PR,HSCode_84,2021,733.5,33.38
BARBADOS,HSCode_84,2021,0.42,30.11
BELARUS,HSCode_84,2021,2.17,-52.31
BELGIUM,HSCode_84,2021,256.5,29.67
BELIZE,HSCode_84,2021,0.24,511.99
BENIN,HSCode_84,2021,22.31,-2.76
BERMUDA,HSCode_84,2021,0.01,-15.41
BHUTAN,HSCode_84,2021,81.16,14.81
BOLIVIA,HSCode_84,2021,2.33,55.06
BOSNIA-HRZGOVIN,HSCode_84,2021,3.63,-16.54
BOTSWANA,HSCode_84,2021,9.97,184.78
BR VIRGN IS,HSCode_84,2021,0.03,100.57
BRAZIL,HSCode_84,2021,501.21,55.89
BRUNEI,HSCode_84,2021,2.47,-41.64
BULGARIA,HSCode_84,2021,8.67,40.8
BURKINA FASO,HSCode_84,2021,11.63,-7.0
BURUNDI,HSCode_84,2021,6.92,16.67
C AFRI REP,HSCode_84,2021,0.77,319.95
CAMBODIA,HSCode_84,2021,7.35,-37.44
CAMEROON,HSCode_84,2021,18.78,22.53
CANADA,HSCode_84,2021,214.04,33.35
CAPE VERDE IS,HSCode_84,2021,0.36,-13.5
CAYMAN IS,HSCode_84,2021,0.23,164.58
CHAD,HSCode_84,2021,1.6,-52.77
CHILE,HSCode_84,2021,55.85,140.06
CHINA P RP,HSCode_84,2021,1067.55,42.2
COCOS IS,HSCode_84,2021,,
COLOMBIA,HSCode_84,2021,49.94,37.97
COMOROS,HSCode_84,2021,0.21,77.12
CONGO D. REP.,HSCode_84,2021,33.41,51.78
CONGO P REP,HSCode_84,2021,9.22,79.15
COOK IS,HSCode_84,2021,,
COSTA RICA,HSCode_84,2021,8.6,268.07
COTE D' IVOIRE,HSCode_84,2021,35.42,20.34
CROATIA,HSCode_84,2021,13.8,259.55
CUBA,HSCode_84,2021,1.52,-18.26
CYPRUS,HSCode_84,2021,2.46,45.39
CZECH REPUBLIC,HSCode_84,2021,50.28,22.85
DENMARK,HSCode_84,2021,65.66,27.77
DJIBOUTI,HSCode_84,2021,10.96,31.88
DOMINIC REP,HSCode_84,2021,9.92,96.85
DOMINICA,HSCode_84,2021,0.28,94.2
ECUADOR,HSCode_84,2021,15.62,74.47
EGYPT A RP,HSCode_84,2021,228.32,38.95
EL SALVADOR,HSCode_84,2021,4.32,134.76
EQUTL GUINEA,HSCode_84,2021,0.56,71.58
ERITREA,HSCode_84,2021,0.25,207.7
ESTONIA,HSCode_84,2021,5.27,-20.74
ETHIOPIA,HSCode_84,2021,48.19,2.77
FIJI IS,HSCode_84,2021,5.27,14.68
FINLAND,HSCode_84,2021,42.59,78.09
FR GUIANA,HSCode_84,2021,0.01,-95.2
FR POLYNESIA,HSCode_84,2021,0.78,109.81
FRANCE,HSCode_84,2021,692.99,45.65
GABON,HSCode_84,2021,8.42,21.88
GAMBIA,HSCode_84,2021,4.42,63.13
GEORGIA,HSCode_84,2021,13.55,139.0
GERMANY,HSCode_84,2021,1419.36,22.87
GHANA,HSCode_84,2021,155.72,31.74
GIBRALTAR,HSCode_84,2021,0.0,-96.21
